CarID,city mpg,Sum of DimCar,Driven_Wheels,Engine Cylinders,Engine Fuel Type,Engine HP,highway MPG,Market Category,Make,Model,MSRP,Number of Doors,Popularity,Transmission Type,Vehicle Size,Vehicle Style,Year
6481,19,6481,REAR WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),306,27,"LUXURY,PERFORMANCE",LEXUS,IS 350 C,46890,2,454,AUTOMATIC,COMPACT,CONVERTIBLE,2013
6482,19,6482,ALL WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),255,26,"LUXURY,PERFORMANCE",LEXUS,IS 300,40200,4,454,AUTOMATIC,MIDSIZE,SEDAN,2017
6483,19,6483,ALL WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),255,26,"LUXURY,PERFORMANCE",LEXUS,IS 300,39700,4,454,AUTOMATIC,MIDSIZE,SEDAN,2016
6484,16,6484,REAR WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),215,23,"LUXURY,PERFORMANCE",LEXUS,IS 300,29735,4,454,MANUAL,COMPACT,SEDAN,2005
6485,19,6485,ALL WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),306,26,"LUXURY,PERFORMANCE",LEXUS,IS 350,43035,4,454,AUTOMATIC,MIDSIZE,SEDAN,2016
6486,16,6486,REAR WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),215,23,"LUXURY,PERFORMANCE",LEXUS,IS 300,31105,4,454,AUTOMATIC,COMPACT,SEDAN,2005
6487,20,6487,ALL WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),204,27,LUXURY,LEXUS,IS 250,43690,4,454,AUTOMATIC,MIDSIZE,SEDAN,2015
6488,16,6488,REAR WHEEL DRIVE,8,REGULAR UNLEADED,300,22,"LUXURY,PERFORMANCE",LEXUS,GS 400,3965,4,454,AUTOMATIC,MIDSIZE,SEDAN,2000
6489,16,6489,REAR WHEEL DRIVE,8,PREMIUM UNLEADED (REQUIRED),300,22,"LUXURY,PERFORMANCE",LEXUS,GS 430,47975,4,454,AUTOMATIC,MIDSIZE,SEDAN,2005
6490,16,6490,REAR WHEEL DRIVE,8,PREMIUM UNLEADED (REQUIRED),300,23,"LUXURY,PERFORMANCE",LEXUS,GS 430,51375,4,454,AUTOMATIC,MIDSIZE,SEDAN,2006
6491,16,6491,REAR WHEEL DRIVE,8,PREMIUM UNLEADED (REQUIRED),290,23,"LUXURY,PERFORMANCE",LEXUS,GS 430,52375,4,454,AUTOMATIC,MIDSIZE,SEDAN,2007
6492,29,6492,REAR WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),338,34,"LUXURY,PERFORMANCE,HYBRID",LEXUS,GS 450H,60430,4,454,AUTOMATIC,MIDSIZE,SEDAN,2014
6493,29,6493,REAR WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),338,34,"LUXURY,PERFORMANCE,HYBRID",LEXUS,GS 450H,61330,4,454,AUTOMATIC,MIDSIZE,SEDAN,2015
6494,29,6494,REAR WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),338,34,"LUXURY,PERFORMANCE,HYBRID",LEXUS,GS 450H,63080,4,454,AUTOMATIC,MIDSIZE,SEDAN,2016
6495,17,6495,REAR WHEEL DRIVE,8,PREMIUM UNLEADED (REQUIRED),342,24,"LUXURY,HIGH-PERFORMANCE",LEXUS,GS 460,53470,4,454,AUTOMATIC,MIDSIZE,SEDAN,2009
6496,17,6496,REAR WHEEL DRIVE,8,PREMIUM UNLEADED (REQUIRED),342,24,"LUXURY,HIGH-PERFORMANCE",LEXUS,GS 460,54070,4,454,AUTOMATIC,MIDSIZE,SEDAN,2010
6497,16,6497,REAR WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),215,23,"LUXURY,PERFORMANCE",LEXUS,IS 300,31105,4,454,AUTOMATIC,COMPACT,WAGON,2005
6498,17,6498,REAR WHEEL DRIVE,8,PREMIUM UNLEADED (REQUIRED),342,24,"LUXURY,HIGH-PERFORMANCE",LEXUS,GS 460,55370,4,454,AUTOMATIC,MIDSIZE,SEDAN,2011
6499,16,6499,ALL WHEEL DRIVE,8,PREMIUM UNLEADED (REQUIRED),359,23,"LUXURY,PERFORMANCE",LEXUS,LS 460,75465,4,454,AUTOMATIC,LARGE,SEDAN,2017
6500,16,6500,REAR WHEEL DRIVE,8,PREMIUM UNLEADED (REQUIRED),416,23,"FACTORY TUNER,LUXURY,HIGH-PERFORMANCE",LEXUS,IS F,61750,4,454,AUTOMATIC,MIDSIZE,SEDAN,2013
6501,21,6501,REAR WHEEL DRIVE,4,PREMIUM UNLEADED (REQUIRED),241,30,LUXURY,LEXUS,GS 200T,53980,4,454,AUTOMATIC,MIDSIZE,SEDAN,2017
6502,16,6502,REAR WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),220,23,"LUXURY,PERFORMANCE",LEXUS,GS 300,38875,4,454,AUTOMATIC,MIDSIZE,SEDAN,2004
6503,35,6503,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,194,31,"CROSSOVER,LUXURY,HYBRID",LEXUS,NX 300H,39720,4,454,AUTOMATIC,MIDSIZE,4DR SUV,2016
6504,33,6504,ALL WHEEL DRIVE,4,REGULAR UNLEADED,194,30,"CROSSOVER,LUXURY,HYBRID",LEXUS,NX 300H,39720,4,454,AUTOMATIC,MIDSIZE,4DR SUV,2017
6505,16,6505,REAR WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),220,23,"LUXURY,PERFORMANCE",LEXUS,GS 300,38875,4,454,AUTOMATIC,MIDSIZE,SEDAN,2005
6506,19,6506,REAR WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),245,27,LUXURY,LEXUS,GS 300,43150,4,454,AUTOMATIC,MIDSIZE,SEDAN,2006
6507,19,6507,ALL WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),245,25,LUXURY,LEXUS,GS 300,45100,4,454,AUTOMATIC,MIDSIZE,SEDAN,2006
6508,19,6508,REAR WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),306,29,"LUXURY,PERFORMANCE",LEXUS,GS 350,55070,4,454,AUTOMATIC,MIDSIZE,SEDAN,2015
6509,19,6509,REAR WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),306,29,"LUXURY,PERFORMANCE",LEXUS,GS 350,48600,4,454,AUTOMATIC,MIDSIZE,SEDAN,2015
6510,19,6510,ALL WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),306,26,"LUXURY,PERFORMANCE",LEXUS,GS 350,57330,4,454,AUTOMATIC,MIDSIZE,SEDAN,2015
6511,16,6511,REAR WHEEL DRIVE,8,PREMIUM UNLEADED (REQUIRED),416,23,"FACTORY TUNER,LUXURY,HIGH-PERFORMANCE",LEXUS,IS F,61300,4,454,AUTOMATIC,MIDSIZE,SEDAN,2012
6512,19,6512,ALL WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),306,26,"LUXURY,PERFORMANCE",LEXUS,GS 350,50850,4,454,AUTOMATIC,MIDSIZE,SEDAN,2015
6513,19,6513,REAR WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),311,28,"LUXURY,HIGH-PERFORMANCE",LEXUS,GS 350,54115,4,454,AUTOMATIC,MIDSIZE,SEDAN,2016
6514,19,6514,ALL WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),311,26,"LUXURY,PERFORMANCE",LEXUS,GS 350,50470,4,454,AUTOMATIC,MIDSIZE,SEDAN,2016
6515,20,6515,REAR WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),311,28,"LUXURY,HIGH-PERFORMANCE",LEXUS,GS 350,50695,4,454,AUTOMATIC,MIDSIZE,SEDAN,2017
6516,19,6516,REAR WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),311,27,"LUXURY,HIGH-PERFORMANCE",LEXUS,GS 350,54810,4,454,AUTOMATIC,MIDSIZE,SEDAN,2017
6517,19,6517,ALL WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),311,26,"LUXURY,PERFORMANCE",LEXUS,GS 350,50365,4,454,AUTOMATIC,MIDSIZE,SEDAN,2017
6518,19,6518,ALL WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),311,26,"LUXURY,PERFORMANCE",LEXUS,GS 350,56555,4,454,AUTOMATIC,MIDSIZE,SEDAN,2017
6519,15,6519,REAR WHEEL DRIVE,8,REGULAR UNLEADED,300,21,"LUXURY,PERFORMANCE",LEXUS,GS 400,3542,4,454,AUTOMATIC,MIDSIZE,SEDAN,1998
6520,16,6520,REAR WHEEL DRIVE,8,REGULAR UNLEADED,300,22,"LUXURY,PERFORMANCE",LEXUS,GS 400,3741,4,454,AUTOMATIC,MIDSIZE,SEDAN,1999
6521,11,6521,REAR WHEEL DRIVE,10,PREMIUM UNLEADED (REQUIRED),552,16,"EXOTIC,LUXURY,HIGH-PERFORMANCE",LEXUS,LFA,375000,2,454,AUTOMATED_MANUAL,COMPACT,COUPE,2012
6522,16,6522,REAR WHEEL DRIVE,8,PREMIUM UNLEADED (REQUIRED),416,23,"FACTORY TUNER,LUXURY,HIGH-PERFORMANCE",LEXUS,IS F,63600,4,454,AUTOMATIC,MIDSIZE,SEDAN,2014
6523,20,6523,REAR WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),311,29,"LUXURY,HIGH-PERFORMANCE",LEXUS,GS 350,50000,4,454,AUTOMATIC,MIDSIZE,SEDAN,2016
6524,16,6524,REAR WHEEL DRIVE,8,PREMIUM UNLEADED (REQUIRED),467,24,"FACTORY TUNER,LUXURY,HIGH-PERFORMANCE",LEXUS,GS F,84440,4,454,AUTOMATIC,MIDSIZE,SEDAN,2016
6525,21,6525,FRONT WHEEL DRIVE,6,REGULAR UNLEADED,268,30,"LUXURY,PERFORMANCE",LEXUS,ES 350,38900,4,454,AUTOMATIC,MIDSIZE,SEDAN,2017
6526,21,6526,FRONT WHEEL DRIVE,6,REGULAR UNLEADED,268,31,"LUXURY,PERFORMANCE",LEXUS,ES 350,38100,4,454,AUTOMATIC,MIDSIZE,SEDAN,2016
6527,18,6527,FRONT WHEEL DRIVE,6,REGULAR UNLEADED,210,27,LUXURY,LEXUS,ES 300,31725,4,454,AUTOMATIC,MIDSIZE,SEDAN,2003
6528,18,6528,FRONT WHEEL DRIVE,6,REGULAR UNLEADED,210,27,LUXURY,LEXUS,ES 300,31505,4,454,AUTOMATIC,MIDSIZE,SEDAN,2002
6529,17,6529,FRONT WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),210,24,LUXURY,LEXUS,ES 300,31505,4,454,AUTOMATIC,MIDSIZE,SEDAN,2001
6530,40,6530,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,200,39,"LUXURY,HYBRID",LEXUS,ES 300H,41820,4,454,AUTOMATIC,MIDSIZE,SEDAN,2017
6531,40,6531,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,200,39,"LUXURY,HYBRID",LEXUS,ES 300H,41020,4,454,AUTOMATIC,MIDSIZE,SEDAN,2016
6532,40,6532,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,200,39,"LUXURY,HYBRID",LEXUS,ES 300H,40580,4,454,AUTOMATIC,MIDSIZE,SEDAN,2015
6533,17,6533,FRONT WHEEL DRIVE,6,REGULAR UNLEADED,156,23,LUXURY,LEXUS,ES 250,2000,4,454,MANUAL,COMPACT,SEDAN,1991
6534,17,6534,FRONT WHEEL DRIVE,6,REGULAR UNLEADED,156,24,LUXURY,LEXUS,ES 250,2000,4,454,MANUAL,COMPACT,SEDAN,1990
6535,20,6535,ALL WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),204,27,LUXURY,LEXUS,IS 250,39085,4,454,AUTOMATIC,MIDSIZE,SEDAN,2015
6536,21,6536,REAR WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),204,30,LUXURY,LEXUS,IS 250,41440,4,454,AUTOMATIC,MIDSIZE,SEDAN,2015
6537,21,6537,REAR WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),204,30,LUXURY,LEXUS,IS 250,36550,4,454,AUTOMATIC,MIDSIZE,SEDAN,2015
6538,20,6538,ALL WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),204,27,LUXURY,LEXUS,IS 250,38635,4,454,AUTOMATIC,MIDSIZE,SEDAN,2014
6539,21,6539,REAR WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),204,30,LUXURY,LEXUS,IS 250,36100,4,454,AUTOMATIC,MIDSIZE,SEDAN,2014
6540,21,6540,ALL WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),204,27,LUXURY,LEXUS,IS 250,37525,4,454,AUTOMATIC,MIDSIZE,SEDAN,2013
6541,21,6541,REAR WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),204,30,LUXURY,LEXUS,IS 250,35065,4,454,AUTOMATIC,MIDSIZE,SEDAN,2013
6542,21,6542,REAR WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),204,30,LUXURY,LEXUS,IS 250 C,43360,2,454,AUTOMATIC,COMPACT,CONVERTIBLE,2015
6543,21,6543,REAR WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),204,30,LUXURY,LEXUS,IS 250 C,42860,2,454,AUTOMATIC,COMPACT,CONVERTIBLE,2014
6544,22,6544,REAR WHEEL DRIVE,4,PREMIUM UNLEADED (REQUIRED),241,32,LUXURY,LEXUS,IS 200T,37825,4,454,AUTOMATIC,MIDSIZE,SEDAN,2017
6545,18,6545,FRONT WHEEL DRIVE,6,REGULAR UNLEADED,225,27,LUXURY,LEXUS,ES 330,32175,4,454,AUTOMATIC,MIDSIZE,SEDAN,2005
6546,18,6546,FRONT WHEEL DRIVE,6,REGULAR UNLEADED,225,27,LUXURY,LEXUS,ES 330,31725,4,454,AUTOMATIC,MIDSIZE,SEDAN,2004
6547,21,6547,FRONT WHEEL DRIVE,6,REGULAR UNLEADED,268,31,"LUXURY,PERFORMANCE",LEXUS,ES 350,40440,4,454,AUTOMATIC,MIDSIZE,SEDAN,2015
6548,21,6548,FRONT WHEEL DRIVE,6,REGULAR UNLEADED,268,31,"LUXURY,PERFORMANCE",LEXUS,ES 350,37700,4,454,AUTOMATIC,MIDSIZE,SEDAN,2015
6549,18,6549,FRONT WHEEL DRIVE,6,REGULAR UNLEADED,218,27,LUXURY,LEXUS,ES 330,32300,4,454,AUTOMATIC,MIDSIZE,SEDAN,2006
6550,15,6550,FOUR WHEEL DRIVE,6,REGULAR UNLEADED,380,19,LUXURY,LINCOLN,NAVIGATOR,76645,4,61,AUTOMATIC,LARGE,4DR SUV,2017
6551,15,6551,FOUR WHEEL DRIVE,6,REGULAR UNLEADED,365,20,LUXURY,LINCOLN,NAVIGATOR,65055,4,61,AUTOMATIC,LARGE,4DR SUV,2015
6552,15,6552,FOUR WHEEL DRIVE,6,REGULAR UNLEADED,365,19,LUXURY,LINCOLN,NAVIGATOR,67220,4,61,AUTOMATIC,LARGE,4DR SUV,2015
6553,16,6553,REAR WHEEL DRIVE,6,REGULAR UNLEADED,365,22,LUXURY,LINCOLN,NAVIGATOR,61480,4,61,AUTOMATIC,LARGE,4DR SUV,2015
6554,16,6554,REAR WHEEL DRIVE,8,FLEX-FUEL (UNLEADED/E85),239,24,"FLEX FUEL,LUXURY",LINCOLN,TOWN CAR,46925,4,61,AUTOMATIC,LARGE,SEDAN,2010
6555,16,6555,REAR WHEEL DRIVE,8,FLEX-FUEL (UNLEADED/E85),239,24,"FLEX FUEL,LUXURY",LINCOLN,TOWN CAR,52595,4,61,AUTOMATIC,LARGE,SEDAN,2010
6556,16,6556,REAR WHEEL DRIVE,8,FLEX-FUEL (UNLEADED/E85),239,24,"FLEX FUEL,LUXURY",LINCOLN,TOWN CAR,46385,4,61,AUTOMATIC,LARGE,SEDAN,2009
6557,15,6557,REAR WHEEL DRIVE,6,REGULAR UNLEADED,365,20,LUXURY,LINCOLN,NAVIGATOR,63645,4,61,AUTOMATIC,LARGE,4DR SUV,2015
6558,16,6558,REAR WHEEL DRIVE,8,FLEX-FUEL (UNLEADED/E85),239,24,"FLEX FUEL,LUXURY",LINCOLN,TOWN CAR,47225,4,61,AUTOMATIC,LARGE,SEDAN,2011
6559,16,6559,REAR WHEEL DRIVE,8,FLEX-FUEL (UNLEADED/E85),239,24,"FLEX FUEL,LUXURY",LINCOLN,TOWN CAR,47000,4,61,AUTOMATIC,LARGE,SEDAN,2011
6560,16,6560,REAR WHEEL DRIVE,8,FLEX-FUEL (UNLEADED/E85),239,24,"FLEX FUEL,LUXURY",LINCOLN,TOWN CAR,52895,4,61,AUTOMATIC,LARGE,SEDAN,2011
6561,15,6561,FOUR WHEEL DRIVE,6,REGULAR UNLEADED,380,19,LUXURY,LINCOLN,NAVIGATOR,69135,4,61,AUTOMATIC,LARGE,4DR SUV,2017
6562,16,6562,REAR WHEEL DRIVE,8,FLEX-FUEL (UNLEADED/E85),239,24,"FLEX FUEL,LUXURY",LINCOLN,TOWN CAR,52670,4,61,AUTOMATIC,LARGE,SEDAN,2011
6563,15,6563,FOUR WHEEL DRIVE,6,REGULAR UNLEADED,380,19,LUXURY,LINCOLN,NAVIGATOR,76650,4,61,AUTOMATIC,LARGE,4DR SUV,2016
6564,15,6564,FOUR WHEEL DRIVE,6,REGULAR UNLEADED,380,19,LUXURY,LINCOLN,NAVIGATOR,69135,4,61,AUTOMATIC,LARGE,4DR SUV,2016
6565,15,6565,REAR WHEEL DRIVE,6,REGULAR UNLEADED,380,20,LUXURY,LINCOLN,NAVIGATOR,65560,4,61,AUTOMATIC,LARGE,4DR SUV,2016
6566,15,6566,REAR WHEEL DRIVE,6,REGULAR UNLEADED,380,20,LUXURY,LINCOLN,NAVIGATOR,73645,4,61,AUTOMATIC,LARGE,4DR SUV,2016
6567,15,6567,FOUR WHEEL DRIVE,6,REGULAR UNLEADED,380,20,LUXURY,LINCOLN,NAVIGATOR,74260,4,61,AUTOMATIC,LARGE,4DR SUV,2016
6568,15,6568,FOUR WHEEL DRIVE,6,REGULAR UNLEADED,380,20,LUXURY,LINCOLN,NAVIGATOR,66770,4,61,AUTOMATIC,LARGE,4DR SUV,2016
6569,16,6569,REAR WHEEL DRIVE,6,REGULAR UNLEADED,380,22,LUXURY,LINCOLN,NAVIGATOR,71260,4,61,AUTOMATIC,LARGE,4DR SUV,2016
6570,15,6570,REAR WHEEL DRIVE,6,REGULAR UNLEADED,380,20,LUXURY,LINCOLN,NAVIGATOR,65560,4,61,AUTOMATIC,LARGE,4DR SUV,2017
6571,15,6571,REAR WHEEL DRIVE,6,REGULAR UNLEADED,380,21,LUXURY,LINCOLN,NAVIGATOR,71260,4,61,AUTOMATIC,LARGE,4DR SUV,2017
6572,15,6572,FOUR WHEEL DRIVE,6,REGULAR UNLEADED,380,20,LUXURY,LINCOLN,NAVIGATOR,66770,4,61,AUTOMATIC,LARGE,4DR SUV,2017
6573,15,6573,REAR WHEEL DRIVE,6,REGULAR UNLEADED,380,21,LUXURY,LINCOLN,NAVIGATOR,63195,4,61,AUTOMATIC,LARGE,4DR SUV,2017
6574,15,6574,FOUR WHEEL DRIVE,6,REGULAR UNLEADED,380,20,LUXURY,LINCOLN,NAVIGATOR,74260,4,61,AUTOMATIC,LARGE,4DR SUV,2017
6575,15,6575,REAR WHEEL DRIVE,6,REGULAR UNLEADED,380,20,LUXURY,LINCOLN,NAVIGATOR,73650,4,61,AUTOMATIC,LARGE,4DR SUV,2017
6576,16,6576,REAR WHEEL DRIVE,6,REGULAR UNLEADED,380,22,LUXURY,LINCOLN,NAVIGATOR,63195,4,61,AUTOMATIC,LARGE,4DR SUV,2016
6577,16,6577,REAR WHEEL DRIVE,8,FLEX-FUEL (UNLEADED/E85),239,24,"FLEX FUEL,LUXURY",LINCOLN,TOWN CAR,52055,4,61,AUTOMATIC,LARGE,SEDAN,2009
6578,17,6578,FRONT WHEEL DRIVE,6,REGULAR UNLEADED,221,26,LUXURY,LINCOLN,ZEPHYR,28995,4,61,AUTOMATIC,MIDSIZE,SEDAN,2006
6579,13,6579,REAR WHEEL DRIVE,8,REGULAR UNLEADED,300,18,LUXURY,LINCOLN,MARK LT,38680,4,61,AUTOMATIC,LARGE,CREW CAB PICKUP,2006
6580,21,6580,FRONT WHEEL DRIVE,4,PREMIUM UNLEADED (RECOMMENDED),245,31,LUXURY,LINCOLN,MKZ,35010,4,61,AUTOMATIC,MIDSIZE,SEDAN,2017
6581,20,6581,ALL WHEEL DRIVE,4,PREMIUM UNLEADED (RECOMMENDED),245,28,LUXURY,LINCOLN,MKZ,49560,4,61,AUTOMATIC,MIDSIZE,SEDAN,2017
6582,21,6582,FRONT WHEEL DRIVE,4,PREMIUM UNLEADED (RECOMMENDED),245,31,LUXURY,LINCOLN,MKZ,39510,4,61,AUTOMATIC,MIDSIZE,SEDAN,2017
6583,41,6583,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,160,38,"LUXURY,HYBRID",LINCOLN,MKZ,39510,4,61,AUTOMATIC,MIDSIZE,SEDAN,2017
6584,20,6584,ALL WHEEL DRIVE,4,PREMIUM UNLEADED (RECOMMENDED),245,28,LUXURY,LINCOLN,MKZ,36900,4,61,AUTOMATIC,MIDSIZE,SEDAN,2017
6585,41,6585,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,160,38,"LUXURY,HYBRID",LINCOLN,MKZ,35010,4,61,AUTOMATIC,MIDSIZE,SEDAN,2017
6586,22,6586,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,231,33,LUXURY,LINCOLN,MKZ,35190,4,61,AUTOMATIC,MIDSIZE,SEDAN,2016
6587,41,6587,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,188,39,"LUXURY,HYBRID",LINCOLN,MKZ,35190,4,61,AUTOMATIC,MIDSIZE,SEDAN,2016
6588,22,6588,ALL WHEEL DRIVE,4,REGULAR UNLEADED,231,31,LUXURY,LINCOLN,MKZ,47495,4,61,AUTOMATIC,MIDSIZE,SEDAN,2016
6589,22,6589,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,231,33,LUXURY,LINCOLN,MKZ,45605,4,61,AUTOMATIC,MIDSIZE,SEDAN,2016
6590,41,6590,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,188,39,"LUXURY,HYBRID",LINCOLN,MKZ,45605,4,61,AUTOMATIC,MIDSIZE,SEDAN,2016
6591,22,6591,ALL WHEEL DRIVE,4,REGULAR UNLEADED,231,31,LUXURY,LINCOLN,MKZ,37080,4,61,AUTOMATIC,MIDSIZE,SEDAN,2016
6592,22,6592,ALL WHEEL DRIVE,4,REGULAR UNLEADED,231,31,LUXURY,LINCOLN,MKZ,47445,4,61,AUTOMATIC,MIDSIZE,SEDAN,2015
6593,41,6593,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,188,39,"LUXURY,HYBRID",LINCOLN,MKZ,45555,4,61,AUTOMATIC,MIDSIZE,SEDAN,2015
6594,22,6594,ALL WHEEL DRIVE,4,REGULAR UNLEADED,231,31,LUXURY,LINCOLN,MKZ,37080,4,61,AUTOMATIC,MIDSIZE,SEDAN,2015
6595,41,6595,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,188,39,"LUXURY,HYBRID",LINCOLN,MKZ,35190,4,61,AUTOMATIC,MIDSIZE,SEDAN,2015
6596,22,6596,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,231,33,LUXURY,LINCOLN,MKZ,35190,4,61,AUTOMATIC,MIDSIZE,SEDAN,2015
6597,20,6597,ALL WHEEL DRIVE,4,PREMIUM UNLEADED (RECOMMENDED),245,28,LUXURY,LINCOLN,MKZ,41400,4,61,AUTOMATIC,MIDSIZE,SEDAN,2017
6598,21,6598,FRONT WHEEL DRIVE,4,PREMIUM UNLEADED (RECOMMENDED),245,31,LUXURY,LINCOLN,MKZ,47670,4,61,AUTOMATIC,MIDSIZE,SEDAN,2017
6599,41,6599,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,160,38,"LUXURY,HYBRID",LINCOLN,MKZ,36760,4,61,AUTOMATIC,MIDSIZE,SEDAN,2017
6600,21,6600,FRONT WHEEL DRIVE,4,PREMIUM UNLEADED (RECOMMENDED),245,31,LUXURY,LINCOLN,MKZ,36760,4,61,AUTOMATIC,MIDSIZE,SEDAN,2017
6601,15,6601,REAR WHEEL DRIVE,8,REGULAR UNLEADED,290,24,LUXURY,LINCOLN,MARK VIII,2459,2,61,AUTOMATIC,LARGE,COUPE,1998
6602,19,6602,ALL WHEEL DRIVE,4,REGULAR UNLEADED,240,26,"CROSSOVER,LUXURY",LINCOLN,MKC,39585,4,61,AUTOMATIC,COMPACT,4DR SUV,2016
6603,20,6603,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,240,29,"CROSSOVER,LUXURY",LINCOLN,MKC,37090,4,61,AUTOMATIC,COMPACT,4DR SUV,2016
6604,19,6604,ALL WHEEL DRIVE,4,REGULAR UNLEADED,240,26,"CROSSOVER,LUXURY",LINCOLN,MKC,35755,4,61,AUTOMATIC,COMPACT,4DR SUV,2016
6605,15,6605,REAR WHEEL DRIVE,8,REGULAR UNLEADED,280,24,LUXURY,LINCOLN,MARK VIII,2411,2,61,AUTOMATIC,LARGE,COUPE,1998
6606,17,6606,ALL WHEEL DRIVE,6,REGULAR UNLEADED,303,26,"CROSSOVER,LUXURY",LINCOLN,MKX,40755,4,61,AUTOMATIC,MIDSIZE,4DR SUV,2016
6607,16,6607,REAR WHEEL DRIVE,8,REGULAR UNLEADED,280,24,LUXURY,LINCOLN,MARK VIII,2263,2,61,AUTOMATIC,LARGE,COUPE,1997
6608,16,6608,REAR WHEEL DRIVE,8,REGULAR UNLEADED,280,24,LUXURY,LINCOLN,MARK VIII,2000,2,61,AUTOMATIC,LARGE,COUPE,1996
6609,22,6609,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,231,33,LUXURY,LINCOLN,MKZ,45555,4,61,AUTOMATIC,MIDSIZE,SEDAN,2015
6610,12,6610,REAR WHEEL DRIVE,8,REGULAR UNLEADED,300,16,LUXURY,LINCOLN,MARK LT,38615,4,61,AUTOMATIC,LARGE,CREW CAB PICKUP,2008
6611,13,6611,FOUR WHEEL DRIVE,8,REGULAR UNLEADED,300,17,LUXURY,LINCOLN,MARK LT,41715,4,61,AUTOMATIC,LARGE,CREW CAB PICKUP,2008
6612,13,6612,FOUR WHEEL DRIVE,8,REGULAR UNLEADED,300,17,LUXURY,LINCOLN,MARK LT,42015,4,61,AUTOMATIC,LARGE,CREW CAB PICKUP,2008
6613,12,6613,REAR WHEEL DRIVE,8,REGULAR UNLEADED,300,16,LUXURY,LINCOLN,MARK LT,38915,4,61,AUTOMATIC,LARGE,CREW CAB PICKUP,2008
6614,12,6614,REAR WHEEL DRIVE,8,REGULAR UNLEADED,300,16,LUXURY,LINCOLN,MARK LT,38125,4,61,AUTOMATIC,LARGE,CREW CAB PICKUP,2007
6615,12,6615,REAR WHEEL DRIVE,8,REGULAR UNLEADED,300,16,LUXURY,LINCOLN,MARK LT,38425,4,61,AUTOMATIC,LARGE,CREW CAB PICKUP,2007
6616,12,6616,FOUR WHEEL DRIVE,8,REGULAR UNLEADED,300,16,LUXURY,LINCOLN,MARK LT,41525,4,61,AUTOMATIC,LARGE,CREW CAB PICKUP,2007
6617,20,6617,ALL WHEEL DRIVE,4,PREMIUM UNLEADED (RECOMMENDED),245,28,LUXURY,LINCOLN,MKZ,38650,4,61,AUTOMATIC,MIDSIZE,SEDAN,2017
